name,value,year,lastValue,rank
Thriller,10,1926,9,15
Mystery,8,1926,7,16
Family,8,1926,8,17
Music,2,1926,2,18
Foreign,0,1926,0,19
TV Movie,0,1926,0,20
Drama,259,1927,229,1
Comedy,200,1927,189,2
Romance,84,1927,68,3
Fantasy,75,1927,75,4
Documentary,62,1927,60,5
Horror,44,1927,41,6
Adventure,43,1927,41,7
Action,32,1927,30,8
Crime,32,1927,28,9
Western,21,1927,21,10
History,21,1927,16,11
Animation,17,1927,17,12
War,16,1927,13,13
Science Fiction,16,1927,15,14
Thriller,12,1927,10,15
Mystery,9,1927,8,16
Family,8,1927,8,17
Music,3,1927,2,18
Foreign,0,1927,0,19
TV Movie,0,1927,0,20
Drama,304,1928,259,1
Comedy,216,1928,200,2
Romance,99,1928,84,3
Fantasy,77,1928,75,4
Documentary,66,1928,62,5
Horror,48,1928,44,6
Adventure,46,1928,43,7
Action,37,1928,32,8
Crime,35,1928,32,9
Western,23,1928,21,10
History,23,1928,21,11
Animation,19,1928,17,12
War,18,1928,16,13
Science Fiction,17,1928,16,14
Thriller,15,1928,12,15
Mystery,11,1928,9,16
Family,9,1928,8,17
Music,3,1928,3,18
Foreign,0,1928,0,19
TV Movie,0,1928,0,20
Drama,351,1929,304,1
Comedy,234,1929,216,2
Romance,117,1929,99,3
Fantasy,78,1929,77,4
Documentary,69,1929,66,5
Adventure,49,1929,46,6
Horror,48,1929,48,7
Action,40,1929,37,8
Crime,39,1929,35,9
History,26,1929,23,10
Western,24,1929,23,11
Animation,22,1929,19,12
War,21,1929,18,13
Thriller,20,1929,15,14
Science Fiction,18,1929,17,15
Mystery,13,1929,11,16
Family,10,1929,9,17
Music,10,1929,3,18
Foreign,0,1929,0,19
TV Movie,0,1929,0,20
Drama,398,1930,351,1
Comedy,269,1930,234,2
Romance,145,1930,117,3
Fantasy,79,1930,78,4
Documentary,72,1930,69,5
Adventure,51,1930,49,6
Horror,48,1930,48,7
Crime,48,1930,39,8
Action,44,1930,40,9
History,28,1930,26,10
War,25,1930,21,11
Music,25,1930,10,12
Western,25,1930,24,13
Animation,23,1930,22,14
Thriller,23,1930,20,15
Science Fiction,19,1930,18,16
Mystery,16,1930,13,17
Family,10,1930,10,18
Foreign,0,1930,0,19
TV Movie,0,1930,0,20
Drama,467,1931,398,1
Comedy,298,1931,269,2
Romance,177,1931,145,3
Fantasy,79,1931,79,4
Documentary,74,1931,72,5
Crime,66,1931,48,6
Adventure,57,1931,51,7
Action,55,1931,44,8
Horror,53,1931,48,9
Music,31,1931,25,10
Thriller,30,1931,23,11
History,29,1931,28,12
War,29,1931,25,13
Animation,27,1931,23,14
Western,26,1931,25,15
Mystery,21,1931,16,16
Science Fiction,21,1931,19,17
Family,11,1931,10,18
Foreign,0,1931,0,19
TV Movie,0,1931,0,20
Drama,549,1932,467,1
Comedy,338,1932,298,2
Romance,214,1932,177,3
Crime,84,1932,66,4
Fantasy,83,1932,79,5
Documentary,74,1932,74,6
Horror,67,1932,53,7
Adventure,66,1932,57,8
Action,64,1932,55,9
Thriller,41,1932,30,10
Mystery,35,1932,21,11
War,34,1932,29,12
History,33,1932,29,13
Music,33,1932,31,14
Animation,31,1932,27,15
Western,31,1932,26,16
Science Fiction,23,1932,21,17
Family,12,1932,11,18
Foreign,0,1932,0,19
TV Movie,0,1932,0,20
Drama,626,1933,549,1
Comedy,382,1933,338,2
Romance,258,1933,214,3
Crime,100,1933,84,4
Fantasy,87,1933,83,5
Action,81,1933,64,6
Horror,78,1933,67,7
Documentary,76,1933,74,8
Adventure,74,1933,66,9
Thriller,51,1933,41,10
Mystery,47,1933,35,11
Music,41,1933,33,12
Animation,40,1933,31,13
Western,39,1933,31,14
War,38,1933,34,15
History,36,1933,33,16
Science Fiction,27,1933,23,17
Family,15,1933,12,18
Foreign,0,1933,0,19
TV Movie,0,1933,0,20
Drama,701,1934,626,1
Comedy,426,1934,382,2
Romance,301,1934,258,3
Crime,114,1934,100,4
Action,95,1934,81,5
Fantasy,91,1934,87,6
Adventure,83,1934,74,7
Horror,81,1934,78,8
Documentary,78,1934,76,9
Mystery,57,1934,47,10
Thriller,57,1934,51,11
Music,56,1934,41,12
Western,51,1934,39,13
Animation,44,1934,40,14
War,43,1934,38,15
History,41,1934,36,16
Science Fiction,28,1934,27,17
Family,22,1934,15,18
Foreign,0,1934,0,19
TV Movie,0,1934,0,20
Drama,770,1935,701,1
Comedy,483,1935,426,2
Romance,348,1935,301,3
Crime,130,1935,114,4
Action,110,1935,95,5
Fantasy,98,1935,91,6
Adventure,97,1935,83,7
Horror,90,1935,81,8
Documentary,79,1935,78,9
Mystery,71,1935,57,10
Music,65,1935,56,11
Thriller,64,1935,57,12
Western,61,1935,51,13
Animation,51,1935,44,14
History,48,1935,41,15
War,45,1935,43,16
Science Fiction,31,1935,28,17
Family,28,1935,22,18
Foreign,0,1935,0,19
TV Movie,0,1935,0,20
Drama,841,1936,770,1
Comedy,537,1936,483,2
Romance,390,1936,348,3
Crime,149,1936,130,4
Action,118,1936,110,5
Adventure,105,1936,97,6
Fantasy,101,1936,98,7
Horror,97,1936,90,8
Mystery,86,1936,71,9
Music,84,1936,65,10
Documentary,80,1936,79,11
Thriller,74,1936,64,12
Western,71,1936,61,13
History,58,1936,48,14
Animation,57,1936,51,15
War,50,1936,45,16
Science Fiction,38,1936,31,17
Family,34,1936,28,18
Foreign,0,1936,0,19
TV Movie,0,1936,0,20
Drama,924,1937,841,1
Comedy,590,1937,537,2
Romance,443,1937,390,3
Crime,170,1937,149,4
Action,131,1937,118,5
Adventure,124,1937,105,6
Fantasy,107,1937,101,7
Mystery,100,1937,86,8
Music,98,1937,84,9
Horror,97,1937,97,10
Thriller,85,1937,74,11
Documentary,82,1937,80,12
Western,75,1937,71,13
History,68,1937,58,14
Animation,65,1937,57,15
War,58,1937,50,16
Family,43,1937,34,17
Science Fiction,38,1937,38,18
Foreign,0,1937,0,19
TV Movie,0,1937,0,20
Drama,986,1938,924,1
Comedy,641,1938,590,2
Romance,484,1938,443,3
Crime,185,1938,170,4
Action,140,1938,131,5
Adventure,136,1938,124,6
Mystery,114,1938,100,7
Fantasy,109,1938,107,8
Music,109,1938,98,9
Horror,98,1938,97,10
Thriller,94,1938,85,11
Documentary,84,1938,82,12
Western,81,1938,75,13
History,73,1938,68,14
Animation,69,1938,65,15
War,65,1938,58,16
Family,48,1938,43,17
Science Fiction,39,1938,38,18
Foreign,0,1938,0,19
TV Movie,0,1938,0,20
Drama,1058,1939,986,1
Comedy,680,1939,641,2
Romance,523,1939,484,3
Crime,205,1939,185,4
Adventure,155,1939,136,5
Action,152,1939,140,6
Mystery,135,1939,114,7
Music,116,1939,109,8
Thriller,114,1939,94,9
Fantasy,113,1939,109,10
Horror,105,1939,98,11
Western,93,1939,81,12
Documentary,85,1939,84,13
History,85,1939,73,14
War,74,1939,65,15
Animation,71,1939,69,16
Family,53,1939,48,17
Science Fiction,42,1939,39,18
Foreign,0,1939,0,19
TV Movie,0,1939,0,20
Drama,1139,1940,1058,1
Comedy,733,1940,680,2
Romance,566,1940,523,3
Crime,222,1940,205,4
Action,169,1940,152,5
Adventure,166,1940,155,6
Mystery,150,1940,135,7
Thriller,131,1940,114,8
Music,126,1940,116,9
Fantasy,118,1940,113,10
Horror,113,1940,105,11
Western,106,1940,93,12
History,94,1940,85,13
Documentary,86,1940,85,14
War,82,1940,74,15
Animation,74,1940,71,16
Family,61,1940,53,17
Science Fiction,48,1940,42,18
Foreign,0,1940,0,19
TV Movie,0,1940,0,20
Drama,1203,1941,1139,1
Comedy,802,1941,733,2
Romance,620,1941,566,3
Crime,236,1941,222,4
Action,176,1941,169,5
Adventure,173,1941,166,6
Mystery,166,1941,150,7
Thriller,148,1941,131,8
Music,137,1941,126,9
Fantasy,126,1941,118,10
Horror,122,1941,113,11
Western,116,1941,106,12
History,97,1941,94,13
War,93,1941,82,14
Documentary,86,1941,86,15
Animation,80,1941,74,16
Family,65,1941,61,17
Science Fiction,52,1941,48,18
Foreign,0,1941,0,19
TV Movie,0,1941,0,20
Drama,1272,1942,1203,1
Comedy,849,1942,802,2
Romance,663,1942,620,3
Crime,255,1942,236,4
Action,194,1942,176,5
Mystery,185,1942,166,6
Adventure,183,1942,173,7
Thriller,166,1942,148,8
Music,147,1942,137,9
Fantasy,134,1942,126,10
Horror,131,1942,122,11
Western,121,1942,116,12
War,119,1942,93,13
History,102,1942,97,14
Documentary,90,1942,86,15
Animation,88,1942,80,16
Family,71,1942,65,17
Science Fiction,54,1942,52,18
Foreign,0,1942,0,19
TV Movie,0,1942,0,20
Drama,1336,1943,1272,1
Comedy,886,1943,849,2
Romance,704,1943,663,3
Crime,263,1943,255,4
Action,211,1943,194,5
Mystery,198,1943,185,6
Adventure,195,1943,183,7
Thriller,186,1943,166,8
Music,164,1943,147,9
War,153,1943,119,10
Horror,142,1943,131,11
Fantasy,141,1943,134,12
Western,132,1943,121,13
History,110,1943,102,14
Documentary,97,1943,90,15
Animation,92,1943,88,16
Family,75,1943,71,17
Science Fiction,57,1943,54,18
Foreign,0,1943,0,19
TV Movie,0,1943,0,20
Drama,1408,1944,1336,1
Comedy,924,1944,886,2
Romance,731,1944,704,3
Crime,275,1944,263,4
Action,219,1944,211,5
Mystery,217,1944,198,6
Thriller,210,1944,186,7
Adventure,202,1944,195,8
Music,181,1944,164,9
War,179,1944,153,10
Horror,150,1944,142,11
Fantasy,149,1944,141,12
Western,138,1944,132,13
History,116,1944,110,14
Documentary,102,1944,97,15
Animation,98,1944,92,16
Family,80,1944,75,17
Science Fiction,61,1944,57,18
Foreign,0,1944,0,19
TV Movie,0,1944,0,20
Drama,1479,1945,1408,1
Comedy,962,1945,924,2
Romance,766,1945,731,3
Crime,292,1945,275,4
Mystery,239,1945,217,5
Thriller,234,1945,210,6
Action,232,1945,219,7
Adventure,209,1945,202,8
War,198,1945,179,9
Music,192,1945,181,10
Horror,158,1945,150,11
Fantasy,155,1945,149,12
Western,143,1945,138,13
History,122,1945,116,14
Documentary,108,1945,102,15
Animation,102,1945,98,16
Family,83,1945,80,17
Science Fiction,62,1945,61,18
Foreign,0,1945,0,19
TV Movie,0,1945,0,20
Drama,1559,1946,1479,1
Comedy,981,1946,962,2
Romance,796,1946,766,3
Crime,322,1946,292,4
Mystery,263,1946,239,5
Thriller,261,1946,234,6
Action,238,1946,232,7
Adventure,212,1946,209,8
War,206,1946,198,9
Music,202,1946,192,10
Horror,166,1946,158,11
Fantasy,160,1946,155,12
Western,153,1946,143,13
History,126,1946,122,14
Documentary,109,1946,108,15
Animation,105,1946,102,16
Family,89,1946,83,17
Science Fiction,62,1946,62,18
Foreign,0,1946,0,19
TV Movie,0,1946,0,20
Drama,1644,1947,1559,1
Comedy,1017,1947,981,2
Romance,832,1947,796,3
Crime,359,1947,322,4
Thriller,297,1947,261,5
Mystery,281,1947,263,6
Action,245,1947,238,7
Adventure,226,1947,212,8
Music,213,1947,202,9
War,208,1947,206,10
Western,166,1947,153,11
Horror,166,1947,166,12
Fantasy,165,1947,160,13
History,128,1947,126,14
Documentary,109,1947,109,15
Animation,109,1947,105,16
Family,96,1947,89,17
Science Fiction,62,1947,62,18
Foreign,0,1947,0,19
TV Movie,0,1947,0,20
Drama,1742,1948,1644,1
Comedy,1053,1948,1017,2
Romance,870,1948,832,3
Crime,393,1948,359,4
Thriller,321,1948,297,5
Mystery,294,1948,281,6
Action,265,1948,245,7
Adventure,235,1948,226,8
Music,225,1948,213,9
War,214,1948,208,10
Western,181,1948,166,11
Fantasy,171,1948,165,12
Horror,169,1948,166,13
History,132,1948,128,14
Documentary,112,1948,109,15
Animation,112,1948,109,16
Family,103,1948,96,17
Science Fiction,64,1948,62,18
Foreign,0,1948,0,19
TV Movie,0,1948,0,20
Drama,1839,1949,1742,1
Comedy,1089,1949,1053,2
Romance,901,1949,870,3
Crime,425,1949,393,4
Thriller,347,1949,321,5
Mystery,305,1949,294,6
Action,276,1949,265,7
Adventure,244,1949,235,8
Music,234,1949,225,9
War,222,1949,214,10
Western,188,1949,181,11
Fantasy,178,1949,171,12
Horror,173,1949,169,13
History,135,1949,132,14
Animation,119,1949,112,15
Documentary,113,1949,112,16
Family,111,1949,103,17
Science Fiction,66,1949,64,18
Foreign,0,1949,0,19
TV Movie,0,1949,0,20
Drama,1932,1950,1839,1
Comedy,1129,1950,1089,2
Romance,935,1950,901,3
Crime,468,1950,425,4
Thriller,371,1950,347,5
Mystery,313,1950,305,6
Action,292,1950,276,7
Adventure,256,1950,244,8
Music,250,1950,234,9
War,230,1950,222,10
Western,210,1950,188,11
Fantasy,181,1950,178,12
Horror,174,1950,173,13
History,139,1950,135,14
Animation,121,1950,119,15
Family,120,1950,111,16
Documentary,114,1950,113,17
Science Fiction,70,1950,66,18
Foreign,0,1950,0,19
TV Movie,0,1950,0,20
Drama,2036,1951,1932,1
Comedy,1179,1951,1129,2
Romance,969,1951,935,3
Crime,499,1951,468,4
Thriller,396,1951,371,5
Mystery,319,1951,313,6
Action,316,1951,292,7
Adventure,272,1951,256,8
Music,263,1951,250,9
War,246,1951,230,10
Western,228,1951,210,11
Fantasy,190,1951,181,12
Horror,178,1951,174,13
History,143,1951,139,14
Family,125,1951,120,15
Animation,125,1951,121,16
Documentary,116,1951,114,17
Science Fiction,79,1951,70,18
Foreign,0,1951,0,19
TV Movie,0,1951,0,20
Drama,2141,1952,2036,1
Comedy,1233,1952,1179,2
Romance,1010,1952,969,3
Crime,520,1952,499,4
Thriller,415,1952,396,5
Action,341,1952,316,6
Mystery,328,1952,319,7
Adventure,295,1952,272,8
Music,276,1952,263,9
War,254,1952,246,10
Western,253,1952,228,11
Fantasy,198,1952,190,12
Horror,181,1952,178,13
History,149,1952,143,14
Family,134,1952,125,15
Animation,133,1952,125,16
Documentary,118,1952,116,17
Science Fiction,83,1952,79,18
Foreign,0,1952,0,19
TV Movie,0,1952,0,20
Drama,2242,1953,2141,1
Comedy,1277,1953,1233,2
Romance,1052,1953,1010,3
Crime,542,1953,520,4
Thriller,438,1953,415,5
Action,363,1953,341,6
Mystery,334,1953,328,7
Adventure,316,1953,295,8
Music,292,1953,276,9
Western,273,1953,253,10
War,266,1953,254,11
Fantasy,204,1953,198,12
Horror,189,1953,181,13
History,157,1953,149,14
Family,142,1953,134,15
Animation,137,1953,133,16
Documentary,123,1953,118,17
Science Fiction,100,1953,83,18
Foreign,0,1953,0,19
TV Movie,0,1953,0,20
Drama,2334,1954,2242,1
Comedy,1323,1954,1277,2
Romance,1096,1954,1052,3
Crime,570,1954,542,4
Thriller,465,1954,438,5
Action,387,1954,363,6
Mystery,343,1954,334,7
Adventure,343,1954,316,8
Music,304,1954,292,9
Western,295,1954,273,10
War,277,1954,266,11
Fantasy,207,1954,204,12
Horror,198,1954,189,13
History,165,1954,157,14
Family,145,1954,142,15
Animation,140,1954,137,16
Documentary,124,1954,123,17
Science Fiction,112,1954,100,18
Foreign,0,1954,0,19
TV Movie,0,1954,0,20
Drama,2451,1955,2334,1
Comedy,1374,1955,1323,2
Romance,1146,1955,1096,3
Crime,606,1955,570,4
Thriller,487,1955,465,5
Action,414,1955,387,6
Adventure,360,1955,343,7
Mystery,353,1955,343,8
Western,318,1955,295,9
Music,314,1955,304,10
War,290,1955,277,11
Fantasy,212,1955,207,12
Horror,210,1955,198,13
History,174,1955,165,14
Family,157,1955,145,15
Animation,142,1955,140,16
Documentary,127,1955,124,17
Science Fiction,122,1955,112,18
Foreign,0,1955,0,19
TV Movie,0,1955,0,20
Drama,2568,1956,2451,1
Comedy,1420,1956,1374,2
Romance,1187,1956,1146,3
Crime,628,1956,606,4
Thriller,506,1956,487,5
Action,445,1956,414,6
Adventure,384,1956,360,7
Mystery,361,1956,353,8
Western,348,1956,318,9
Music,329,1956,314,10
War,308,1956,290,11
Horror,225,1956,210,12
Fantasy,220,1956,212,13
History,184,1956,174,14
Family,167,1956,157,15
Animation,145,1956,142,16
Science Fiction,142,1956,122,17
Documentary,132,1956,127,18
Foreign,0,1956,0,19
TV Movie,0,1956,0,20
Drama,2689,1957,2568,1
Comedy,1469,1957,1420,2
Romance,1230,1957,1187,3
Crime,647,1957,628,4
Thriller,526,1957,506,5
Action,466,1957,445,6
Adventure,405,1957,384,7
Western,372,1957,348,8
Mystery,369,1957,361,9
Music,338,1957,329,10
War,328,1957,308,11
Horror,249,1957,225,12
Fantasy,231,1957,220,13
History,193,1957,184,14
Family,175,1957,167,15
Science Fiction,163,1957,142,16
Animation,150,1957,145,17
Documentary,137,1957,132,18
Foreign,0,1957,0,19
TV Movie,0,1957,0,20
Drama,2788,1958,2689,1
Comedy,1507,1958,1469,2
Romance,1267,1958,1230,3
Crime,668,1958,647,4
Thriller,547,1958,526,5
Action,497,1958,466,6
Adventure,426,1958,405,7
Western,396,1958,372,8
Mystery,375,1958,369,9
War,349,1958,328,10
Music,346,1958,338,11
Horror,281,1958,249,12
Fantasy,239,1958,231,13
History,203,1958,193,14
Science Fiction,196,1958,163,15
Family,179,1958,175,16
Animation,150,1958,150,17
Documentary,142,1958,137,18
Foreign,0,1958,0,19
TV Movie,0,1958,0,20
Drama,2904,1959,2788,1
Comedy,1552,1959,1507,2
Romance,1300,1959,1267,3
Crime,691,1959,668,4
Thriller,576,1959,547,5
Action,524,1959,497,6
Adventure,447,1959,426,7
Western,413,1959,396,8
Mystery,389,1959,375,9
War,372,1959,349,10
Music,353,1959,346,11
Horror,307,1959,281,12
Fantasy,250,1959,239,13
Science Fiction,220,1959,196,14
History,211,1959,203,15
Family,189,1959,179,16
Animation,155,1959,150,17
Documentary,148,1959,142,18
Foreign,2,1959,0,19
TV Movie,0,1959,0,20
Drama,3021,1960,2904,1
Comedy,1599,1960,1552,2
Romance,1343,1960,1300,3
Crime,720,1960,691,4
Thriller,603,1960,576,5
Action,548,1960,524,6
Adventure,468,1960,447,7
Western,424,1960,413,8
Mystery,398,1960,389,9
War,385,1960,372,10
Music,363,1960,353,11
Horror,327,1960,307,12
Fantasy,263,1960,250,13
Science Fiction,235,1960,220,14
History,225,1960,211,15
Family,199,1960,189,16
Animation,156,1960,155,17
Documentary,151,1960,148,18
Foreign,4,1960,2,19
TV Movie,0,1960,0,20
Drama,3123,1961,3021,1
Comedy,1650,1961,1599,2
Romance,1378,1961,1343,3
Crime,738,1961,720,4
Thriller,619,1961,603,5
Action,565,1961,548,6
Adventure,492,1961,468,7
Western,431,1961,424,8
Mystery,410,1961,398,9
War,397,1961,385,10
Music,368,1961,363,11
Horror,345,1961,327,12
Fantasy,275,1961,263,13
Science Fiction,253,1961,235,14
History,234,1961,225,15
Family,213,1961,199,16
Animation,159,1961,156,17
Documentary,155,1961,151,18
Foreign,5,1961,4,19
TV Movie,1,1961,0,20
Drama,3255,1962,3123,1
Comedy,1711,1962,1650,2
Romance,1406,1962,1378,3
Crime,754,1962,738,4
Thriller,637,1962,619,5
Action,599,1962,565,6
Adventure,519,1962,492,7
Western,437,1962,431,8
Mystery,420,1962,410,9
War,411,1962,397,10
Music,377,1962,368,11
Horror,361,1962,345,12
Fantasy,285,1962,275,13
Science Fiction,267,1962,253,14
History,253,1962,234,15
Family,223,1962,213,16
Animation,164,1962,159,17
Documentary,159,1962,155,18
Foreign,13,1962,5,19
TV Movie,1,1962,1,20
Drama,3356,1963,3255,1
Comedy,1786,1963,1711,2
Romance,1449,1963,1406,3
Crime,777,1963,754,4
Thriller,656,1963,637,5
Action,621,1963,599,6
Adventure,545,1963,519,7
Western,441,1963,437,8
Mystery,432,1963,420,9
War,426,1963,411,10
Horror,385,1963,361,11
Music,383,1963,377,12
Fantasy,293,1963,285,13
Science Fiction,279,1963,267,14
History,263,1963,253,15
Family,235,1963,223,16
Documentary,170,1963,159,17
Animation,165,1963,164,18
Foreign,20,1963,13,19
TV Movie,2,1963,1,20
Drama,3467,1964,3356,1
Comedy,1864,1964,1786,2
Romance,1489,1964,1449,3
Crime,802,1964,777,4
Thriller,683,1964,656,5
Action,650,1964,621,6
Adventure,574,1964,545,7
Western,457,1964,441,8
Mystery,444,1964,432,9
War,440,1964,426,10
Horror,413,1964,385,11
Music,399,1964,383,12
Fantasy,310,1964,293,13
Science Fiction,294,1964,279,14
History,275,1964,263,15
Family,251,1964,235,16
Documentary,179,1964,170,17
Animation,172,1964,165,18
Foreign,25,1964,20,19
TV Movie,3,1964,2,20
Drama,3590,1965,3467,1
Comedy,1932,1965,1864,2
Romance,1525,1965,1489,3
Crime,820,1965,802,4
Thriller,710,1965,683,5
Action,684,1965,650,6
Adventure,602,1965,574,7
Western,472,1965,457,8
War,466,1965,440,9
Mystery,459,1965,444,10
Horror,433,1965,413,11
Music,408,1965,399,12
Fantasy,317,1965,310,13
Science Fiction,317,1965,294,14
History,288,1965,275,15
Family,257,1965,251,16
Documentary,187,1965,179,17
Animation,177,1965,172,18
Foreign,38,1965,25,19
TV Movie,6,1965,3,20
Drama,3704,1966,3590,1
Comedy,2021,1966,1932,2
Romance,1560,1966,1525,3
Crime,854,1966,820,4
Action,748,1966,684,5
Thriller,738,1966,710,6
Adventure,648,1966,602,7
Western,509,1966,472,8
War,487,1966,466,9
Mystery,478,1966,459,10
Horror,460,1966,433,11
Music,417,1966,408,12
Science Fiction,346,1966,317,13
Fantasy,327,1966,317,14
History,301,1966,288,15
Family,277,1966,257,16
Documentary,195,1966,187,17
Animation,185,1966,177,18
Foreign,46,1966,38,19
TV Movie,7,1966,6,20
Drama,3824,1967,3704,1
Comedy,2109,1967,2021,2
Romance,1605,1967,1560,3
Crime,886,1967,854,4
Action,792,1967,748,5
Thriller,771,1967,738,6
Adventure,678,1967,648,7
Western,541,1967,509,8
War,506,1967,487,9
Mystery,491,1967,478,10
Horror,487,1967,460,11
Music,433,1967,417,12
Science Fiction,367,1967,346,13
Fantasy,338,1967,327,14
History,312,1967,301,15
Family,287,1967,277,16
Documentary,207,1967,195,17
Animation,191,1967,185,18
Foreign,58,1967,46,19
TV Movie,8,1967,7,20
Drama,3962,1968,3824,1
Comedy,2194,1968,2109,2
Romance,1643,1968,1605,3
Crime,925,1968,886,4
Action,847,1968,792,5
Thriller,811,1968,771,6
Adventure,708,1968,678,7
Western,578,1968,541,8
War,521,1968,506,9
Horror,515,1968,487,10
Mystery,509,1968,491,11
Music,453,1968,433,12
Science Fiction,388,1968,367,13
Fantasy,354,1968,338,14
History,319,1968,312,15
Family,310,1968,287,16
Documentary,223,1968,207,17
Animation,203,1968,191,18
Foreign,76,1968,58,19
TV Movie,12,1968,8,20
Drama,4116,1969,3962,1
Comedy,2275,1969,2194,2
Romance,1679,1969,1643,3
Crime,947,1969,925,4
Action,896,1969,847,5
Thriller,842,1969,811,6
Adventure,736,1969,708,7
Western,612,1969,578,8
War,541,1969,521,9
Horror,532,1969,515,10
Mystery,521,1969,509,11
Music,461,1969,453,12
Science Fiction,407,1969,388,13
Fantasy,366,1969,354,14
History,331,1969,319,15
Family,323,1969,310,16
Documentary,233,1969,223,17
Animation,212,1969,203,18
Foreign,96,1969,76,19
TV Movie,14,1969,12,20
Drama,4297,1970,4116,1
Comedy,2361,1970,2275,2
Romance,1719,1970,1679,3
Crime,971,1970,947,4
Action,951,1970,896,5
Thriller,891,1970,842,6
Adventure,762,1970,736,7
Western,644,1970,612,8
Horror,570,1970,532,9
War,561,1970,541,10
Mystery,543,1970,521,11
Music,477,1970,461,12
Science Fiction,422,1970,407,13
Fantasy,379,1970,366,14
History,345,1970,331,15
Family,337,1970,323,16
Documentary,252,1970,233,17
Animation,220,1970,212,18
Foreign,111,1970,96,19
TV Movie,20,1970,14,20
Drama,4448,1971,4297,1
Comedy,2449,1971,2361,2
Romance,1749,1971,1719,3
Crime,1014,1971,971,4
Action,1004,1971,951,5
Thriller,951,1971,891,6
Adventure,786,1971,762,7
Western,687,1971,644,8
Horror,637,1971,570,9
Mystery,574,1971,543,10
War,574,1971,561,11
Music,483,1971,477,12
Science Fiction,442,1971,422,13
Fantasy,391,1971,379,14
History,357,1971,345,15
Family,354,1971,337,16
Documentary,272,1971,252,17
Animation,228,1971,220,18
Foreign,128,1971,111,19
TV Movie,23,1971,20,20
Drama,4612,1972,4448,1
Comedy,2541,1972,2449,2
Romance,1771,1972,1749,3
Action,1065,1972,1004,4
Crime,1062,1972,1014,5
Thriller,1012,1972,951,6
Adventure,810,1972,786,7
Western,712,1972,687,8
Horror,705,1972,637,9
Mystery,611,1972,574,10
War,583,1972,574,11
Music,501,1972,483,12
Science Fiction,460,1972,442,13
Fantasy,403,1972,391,14
Family,374,1972,354,15
History,369,1972,357,16
Documentary,290,1972,272,17
Animation,234,1972,228,18
Foreign,150,1972,128,19
TV Movie,31,1972,23,20
Drama,4766,1973,4612,1
Comedy,2613,1973,2541,2
Romance,1795,1973,1771,3
Action,1140,1973,1065,4
Crime,1137,1973,1062,5
Thriller,1085,1973,1012,6
Adventure,841,1973,810,7
Horror,772,1973,705,8
Western,732,1973,712,9
Mystery,633,1973,611,10
War,591,1973,583,11
Music,514,1973,501,12
Science Fiction,485,1973,460,13
Fantasy,419,1973,403,14
Family,396,1973,374,15
History,377,1973,369,16
Documentary,302,1973,290,17
Animation,245,1973,234,18
Foreign,173,1973,150,19
TV Movie,41,1973,31,20
Drama,4922,1974,4766,1
Comedy,2686,1974,2613,2
Romance,1820,1974,1795,3
Action,1218,1974,1140,4
Crime,1199,1974,1137,5
Thriller,1157,1974,1085,6
Adventure,865,1974,841,7
Horror,822,1974,772,8
Western,739,1974,732,9
Mystery,655,1974,633,10
War,600,1974,591,11
Music,520,1974,514,12
Science Fiction,502,1974,485,13
Fantasy,433,1974,419,14
Family,414,1974,396,15
History,387,1974,377,16
Documentary,321,1974,302,17
Animation,257,1974,245,18
Foreign,192,1974,173,19
TV Movie,53,1974,41,20
Drama,5071,1975,4922,1
Comedy,2771,1975,2686,2
Romance,1856,1975,1820,3
Action,1282,1975,1218,4
Crime,1249,1975,1199,5
Thriller,1212,1975,1157,6
Adventure,895,1975,865,7
Horror,860,1975,822,8
Western,756,1975,739,9
Mystery,679,1975,655,10
War,610,1975,600,11
Music,533,1975,520,12
Science Fiction,517,1975,502,13
Fantasy,447,1975,433,14
Family,429,1975,414,15
History,403,1975,387,16
Documentary,333,1975,321,17
Animation,262,1975,257,18
Foreign,205,1975,192,19
TV Movie,56,1975,53,20
Drama,5205,1976,5071,1
Comedy,2852,1976,2771,2
Romance,1876,1976,1856,3
Action,1358,1976,1282,4
Crime,1295,1976,1249,5
Thriller,1272,1976,1212,6
Adventure,918,1976,895,7
Horror,901,1976,860,8
Western,768,1976,756,9
Mystery,702,1976,679,10
War,621,1976,610,11
Music,546,1976,533,12
Science Fiction,530,1976,517,13
Fantasy,463,1976,447,14
Family,445,1976,429,15
History,414,1976,403,16
Documentary,351,1976,333,17
Animation,267,1976,262,18
Foreign,219,1976,205,19
TV Movie,60,1976,56,20
Drama,5342,1977,5205,1
Comedy,2932,1977,2852,2
Romance,1902,1977,1876,3
Action,1421,1977,1358,4
Thriller,1332,1977,1272,5
Crime,1325,1977,1295,6
Adventure,949,1977,918,7
Horror,946,1977,901,8
Western,774,1977,768,9
Mystery,715,1977,702,10
War,635,1977,621,11
Science Fiction,562,1977,530,12
Music,556,1977,546,13
Fantasy,486,1977,463,14
Family,467,1977,445,15
History,423,1977,414,16
Documentary,368,1977,351,17
Animation,284,1977,267,18
Foreign,235,1977,219,19
TV Movie,65,1977,60,20
Drama,5481,1978,5342,1
Comedy,3017,1978,2932,2
Romance,1941,1978,1902,3
Action,1490,1978,1421,4
Thriller,1391,1978,1332,5
Crime,1364,1978,1325,6
Horror,994,1978,946,7
Adventure,973,1978,949,8
Western,782,1978,774,9
Mystery,736,1978,715,10
War,646,1978,635,11
